application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-000692,25/07/2021,BR-003,CA,69,111878.01,Part-Time,14.1,698,18161.81,11,8,0,372157.03,Auto Loan,12,5.67,31973.81,3.4295,C,1
APP-000693,06/02/2021,BR-022,GA,42,303846.24,Salaried,4.8,690,602683.98,6,3,0,191116.86,Auto Loan,36,5.57,5776.98,0.2282,C,0
APP-000694,25/11/2022,BR-028,MO,32,48093.88,Contract,8.6,612,73701.89,4,4,2,56025.86,Business,12,7.1,4850.32,1.2102,D,0
APP-000695,18/03/2020,BR-025,NC,42,101659.96,Salaried,15.8,680,104008.21,9,2,0,230937.14,Auto Loan,12,6.51,19930.11,2.3526,C,0
APP-000696,19/12/2020,BR-011,MO,59,43988.48,Salaried,,547,19894.08,10,0,0,88117.11,Medical,12,6.61,7608.65,2.0756,E,0
APP-000697,28/02/2023,BR-026,OH,46,130263.42,Salaried,6.4,781,45810.36,15,7,0,225993.07,Home Improvement,60,5.2,4285.51,0.3948,A,0
APP-000698,22/11/2020,BR-020,IL,48,136255.81,Contract,6.9,711,130122.89,6,5,0,70496.35,Home Improvement,60,5.96,1361.58,0.1199,C,0
APP-000699,11/07/2022,BR-018,PA,39,84357.8,Part-Time,5.5,694,64543.22,11,8,0,223200.55,Medical,12,5.52,19160.87,2.7257,C,1
APP-000700,06/06/2020,BR-028,WA,32,45718.75,SALARIED,7.9,761,48622.81,3,5,0,49363.51,Education,36,5.41,1488.57,0.3907,B,0
APP-000701,06/04/2020,BR-019,WA,28,55805.16,salaried,7.4,666,27047.13,9,8,0,47201.52,Debt Consolidation,12,5.13,4043.62,0.8695,C,1
APP-000702,25/10/2020,BR-014,TN,46,67182.39,Self-Employed,3.8,697,133243.58,4,5,0,118402.84,Personal,12,5.54,10165.49,1.8157,C,1
APP-000703,19/05/2021,BR-028,TN,44,72787.43,Salaried,0.7,744,125008.4,8,1,0,243049.93,Education,12,5.66,20880.48,3.4424,B,0
APP-000704,05/03/2022,BR-030,TX,40,24445.87,Contract,7.5,696,35831.65,7,6,0,27116.36,Auto Loan,84,5.68,391.98,0.1924,C,0
APP-000705,22/12/2020,BR-009,NC,61,,Self-Employed,4.7,654,5027.25,14,0,0,163205.86,Auto Loan,48,5.6,3803.04,0.9082,D,1
APP-000706,09/11/2021,BR-024,CO,58,63165.73,Salaried,12.6,745,53037.14,5,1,0,174986.3,Home Improvement,24,5.82,7741.31,1.4707,B,0
APP-000707,01/12/2021,BR-020,AZ,70,,Salaried,3.6,750,90829.8,15,1,0,29709.53,Personal,48,4.87,682.44,0.1467,B,0
APP-000708,10/12/2022,BR-023,MO,52,79707.62,Self-Employed,18,616,33471.46,2,8,2,223959.4,Home Purchase,12,5.75,19249.66,2.898,D,1
APP-000709,04/09/2021,BR-008,MD,45,28245.4,Salaried,7,640,13681.64,3,1,1,77343.53,Auto Loan,36,5.17,2323.96,0.9873,D,0
APP-000710,28/06/2020,BR-027,AZ,42,43326.87,Salaried,2.1,687,81956.13,7,6,0,114903.91,Home Improvement,60,6.09,2226.23,0.6166,C,0
APP-000711,07/11/2023,BR-022,MA,43,25451.74,Salaried,13.4,553,810.75,5,1,1,74579.51,Home Improvement,36,6.71,2292.92,1.0811,E,1
APP-000712,15/03/2021,BR-029,IL,70,115919.81,Self-Employed,9.2,537,212470.64,9,5,1,201809.02,Debt Consolidation,60,7.3,4024.69,0.4166,E,1
APP-000713,23/06/2022,BR-011,PA,31,54157.85,Salaried,11.8,684,64165.61,9,6,0,181754.68,Home Improvement,24,5.15,7986.05,1.7695,C,0
APP-000714,06/01/2020,BR-003,PA,24,105938.09,Part-Time,5.3,812,33742.7,3,5,0,149443.65,Personal,48,5.1,3448.36,0.3906,A,0
APP-000715,04/04/2023,BR-012,IN,64,64961.02,Salaried,1.6,691,16601.26,13,3,0,74219.54,Auto Loan,12,4.93,6351.37,1.1733,C,1
APP-000006,27/04/2022,BR-018,MI,41,45535.96,Contract,8.3,701,17100.42,2,8,0,103943.09,Home Purchase,12,4.97,8896.88,2.3446,C,0
APP-000717,10/12/2022,BR-003,NC,60,,Unemployed,0.6,713,55230.71,6,0,0,100920.61,Debt Consolidation,36,5.45,3045.11,0.6666,C,0
APP-000718,12/10/2021,BR-008,PA,55,61749.2,Salaried,9.8,661,80662.27,8,8,0,160832.88,Auto Loan,12,6.67,13891.89,2.6997,C,0
APP-000719,28/01/2021,BR-007,NY,54,79378.51,Contract,5.4,829,39501.85,7,1,0,223448.25,Home Improvement,36,4.78,6674.9,1.0091,A,0
APP-000720,13/01/2020,BR-001,PA,40,13249.73,Salaried,3,754,4907.2,8,3,0,25176.85,Auto Loan,24,4.28,1096.44,0.993,B,0
APP-000721,04/07/2023,BR-013,GA,63,44691.39,Self-Employed,5.9,573,21039.87,1,6,2,140043.13,Auto Loan,12,6.71,12098.76,3.2486,E,1
APP-000722,09/04/2023,BR-026,NY,21,75980.51,Salaried,0,530,67089.3,3,3,2,198543.99,Home Purchase,60,6.9,3922.05,0.6194,E,1
APP-000723,10/12/2021,BR-017,NY,61,15758.5,Salaried,1.3,750,9189.92,5,4,0,8192.58,Auto Loan,24,5.92,362.8,0.2763,B,0
APP-000724,05/07/2020,BR-007,GA,68,77859.65,Self-Employed,10.7,615,130430.75,15,2,1,150922.2,Home Improvement,48,5.6,3516.8,0.542,D,1
APP-000725,01/12/2020,BR-004,WI,36,78216.07,Self-Employed,7.6,745,45452.77,7,8,0,258668.3,Home Improvement,84,4.88,3641.43,0.5587,B,0
APP-000726,05/05/2022,BR-003,NJ,40,27179.74,Salaried,15.3,803,9352.99,7,3,0,16122.53,Home Improvement,36,3.88,475.14,0.2098,A,0
APP-000727,31/05/2020,BR-004,WI,62,87336.85,Salaried,3,488,28219.04,14,6,2,274892.91,Debt Consolidation,36,8.62,8692.99,1.1944,E,1
APP-000728,24/12/2020,BR-026,TX,56,33429.93,Salaried,5.9,769,56908.54,10,8,0,10969.83,Debt Consolidation,24,4,476.36,0.171,B,0
APP-000729,09/03/2023,BR-024,NY,59,34358.85,Salaried,,629,13523.28,11,5,2,30153.23,Home Improvement,36,6.81,928.43,0.3243,D,0
APP-000730,05/05/2022,BR-024,MO,26,23255.5,Salaried,2.5,644,2256.01,14,6,0,34691.69,Home Purchase,48,5.08,800.18,0.4129,D,0
APP-000731,07/11/2022,BR-009,MD,49,91728.43,Self-Employed,5.9,681,111690.33,12,1,0,82910.98,Business,48,4.94,1907.13,0.2495,C,1
APP-000432,22/05/2023,BR-019,NC,56,75911,Salaried,6.7,653,44662.73,8,0,0,185208.94,Medical,84,5.92,2698.54,0.4266,D,0
APP-000733,10/05/2020,BR-030,MI,61,141848.66,Salaried,6.8,576,59078.39,12,8,2,-51896.65,Home Improvement,24,7.58,2337.22,0.1977,E,0
APP-000734,18/07/2021,BR-001,WI,30,21524.77,Salaried,11.1,688,40560.11,14,8,0,19893.33,Education,12,4.84,1701.56,0.9486,C,1
APP-000735,30/10/2022,BR-026,TN,34,80229.48,Salaried,0,,140231.64,2,8,0,71407.24,Auto Loan,24,4.65,3121.55,0.4669,A,0
APP-000736,26/12/2021,BR-028,OH,31,13481.1,Contract,1.4,778,4564.72,12,8,0,4960.35,Home Improvement,48,5.02,114.28,0.1017,B,1
APP-000737,03/03/2021,BR-029,NY,65,70714.24,Salaried,7.5,676,24196.71,2,5,0,67373.85,Auto Loan,12,6.67,5819.4,0.9875,C,0
APP-000738,28/10/2021,BR-016,TN,65,30008.92,Salaried,3,725,39133.69,13,1,0,21499.71,Debt Consolidation,48,5.8,502.95,0.2011,B,0
APP-000739,27/08/2021,BR-010,WI,67,73944.38,Salaried,0,657,95294.95,1,4,0,90769.81,Auto Loan,24,5.5,4002.55,0.6496,D,0
APP-000740,26/12/2023,BR-023,MO,64,63913.7,Salaried,14.5,620,74956.26,10,2,2,194762.69,Medical,24,6.84,8705.91,1.6346,D,1
APP-000741,24/06/2021,BR-017,TX,54,54353.16,Self-Employed,8.8,850,41266.65,11,7,0,77574,Home Improvement,48,3.51,1734.59,0.383,A,0
APP-000742,25/01/2022,BR-013,NJ,60,54019.09,Salaried,0,753,94825.9,9,3,0,115547.92,Business,60,5.53,2208.7,0.4906,B,0
APP-000743,18/05/2023,BR-009,PA,68,83151.5,SALARIED,0.4,,63900.48,12,1,0,117542.23,Home Improvement,60,6.29,2288.3,0.3302,C,1
APP-000744,01/06/2022,BR-005,PA,22,24239.65,  Salaried,6,571,21767.92,9,8,2,19063.65,Home Purchase,84,6.52,283.27,0.1402,E,0
APP-000745,23/07/2022,BR-019,MA,49,108021.55,Salaried,8.5,780,184535.56,6,3,0,49444.03,Business,84,5.61,713.1,0.0792,A,1
APP-000746,08/09/2023,BR-020,PA,37,32909.33,Salaried,0,660,6066.66,2,4,0,108378.95,Business,12,5.59,9307.38,3.3938,C,0
APP-000747,06/01/2023,BR-004,NJ,33,31988.15,Salaried,6.4,639,32846.26,5,6,2,-51815.17,Medical,60,5.28,984.48,0.3693,D,0
APP-000748,07/08/2022,BR-001,FL,71,42933.99,Part-Time,9.8,767,79458.31,6,1,0,77810.83,Education,12,4.96,6659.76,1.8614,B,0
APP-000749,18/05/2021,BR-027,TN,49,,Self-Employed,8.8,765,107139.02,4,2,0,95565.85,Medical,84,3.93,1303.19,0.257,B,0
APP-000750,20/08/2023,BR-003,GA,30,43219.24,Self-Employed,2.7,793,17048.41,6,5,0,147290.55,Medical,48,4.31,3346.15,0.9291,A,1
APP-000751,09/03/2021,BR-006,FL,71,32473.22,Salaried,1.9,797,1449.29,6,2,0,87920.72,Auto Loan,12,4.69,7514.19,2.7768,A,0
APP-000595,24/05/2020,BR-005,MA,72,31464.55,Salaried,12.4,767,39824.35,9,7,0,86770.69,Medical,36,4.13,2566.84,0.9789,B,1
APP-000753,05/08/2022,BR-027,FL,33,150898.05,Contract,4.9,686,208119.25,12,1,0,151141.46,Education,24,5.73,6680.31,0.5312,C,0
APP-000754,12/05/2023,BR-030,TX,70,56255.73,  Salaried,9.9,698,82873.93,4,7,0,20904.17,Debt Consolidation,60,5.79,402.1,0.0858,C,0
APP-000755,10/07/2020,BR-003,NJ,67,26569.61,self-employed,3.1,608,19819.86,7,0,0,-71353.74,Medical,36,7.3,2213,0.9995,D,1
APP-000756,08/01/2021,BR-003,AZ,41,36960.22,Self-Employed,0,714,68472.76,7,0,0,37854.67,Debt Consolidation,60,5.97,731.31,0.2374,C,1
APP-000757,19/02/2020,BR-005,TN,21,38996.7,Unemployed,5.7,762,46164.06,10,2,0,31731.16,Personal,48,4.86,728.74,0.2242,B,0
APP-000758,08/10/2021,BR-017,CA,64,80107.38,Salaried,4.1,589,20393.19,12,5,0,165840.18,Business,60,6.72,3261.97,0.4886,E,1
APP-000759,28/04/2020,BR-017,MA,44,24146.78,Self-Employed,7,795,46957.11,13,0,0,30888.32,Business,48,4.55,705.06,0.3504,A,1
APP-000760,01/05/2021,BR-003,OH,54,56177.32,Salaried,7.7,752,62961.43,14,0,0,95079.04,Home Improvement,48,5.59,2215.11,0.4732,B,0
APP-000761,27/04/2021,BR-012,GA,58,85602.75,Self-Employed,4.9,655,546.76,2,3,0,159476.99,Business,12,4.98,13650.96,1.9136,D,1
APP-000762,11/02/2020,BR-001,MO,49,63615.13,Salaried,12.7,766,63581.12,12,8,0,151473.19,Business,36,4.95,4536.39,0.8557,B,0
APP-000763,09/03/2021,BR-006,AZ,41,108376.68,Salaried,9.5,636,70929.92,13,7,0,304406.83,Medical,48,6.29,7189.55,0.7961,D,0
APP-000764,30/03/2023,BR-013,TX,56,,Salaried,10.2,711,32870.19,6,6,0,192912.61,Home Purchase,12,4.62,16481.19,2.8922,C,0
APP-000765,31/07/2023,BR-005,TX,35,78238.35,Salaried,6.3,651,123756.36,3,6,0,253653.38,Business,60,6.62,4977.29,0.7634,D,1
APP-000766,16/09/2023,BR-009,IL,35,111304.4,Salaried,10.4,764,172968.75,13,5,0,371930.35,Medical,12,4.92,31826.39,3.4313,B,0
APP-000767,15/03/2023,BR-022,NC,42,29638.41,Contract,0,681,48823.75,3,1,0,30912.4,Education,60,6.25,601.22,0.2434,C,0
APP-000768,02/11/2022,BR-009,AZ,45,,Salaried,,632,20742.19,13,8,2,47520.53,Auto Loan,84,6.85,713.73,0.3603,D,1
APP-000769,18/09/2020,BR-018,FL,24,26268.47,Salaried,10.1,530,25190.39,7,5,2,27711.82,Medical,24,7.07,1241.61,0.5672,E,0
APP-000770,30/09/2023,BR-015,TN,69,,Salaried,7.1,757,134661.9,3,3,0,35639.97,Home Purchase,48,3.96,804.08,0.1271,B,0
APP-000771,29/06/2023,BR-003,NY,23,52531.07,Self-Employed,10.6,675,25444.17,15,0,0,-114021.98,Personal,12,4.81,9751.21,2.2275,C,0
APP-000772,07/10/2020,BR-012,NJ,37,27773.42,Salaried,4.1,646,18698.91,4,4,0,53106.2,Personal,60,6.73,1044.81,0.4514,D,1
APP-000773,08/07/2022,BR-020,TN,49,40723.04,Salaried,6.2,700,45111.81,1,0,0,116203.25,Personal,84,4.86,1634.77,0.4817,C,0
APP-000774,10/02/2021,BR-007,MD,51,51335.35,Salaried,12.4,810,79022.99,9,0,0,96349.89,Education,36,5.27,2899.39,0.6778,A,0
APP-000775,19/01/2023,BR-015,IL,27,52344.7,Salaried,7,713,29903.59,4,5,0,22751.11,Personal,60,5,429.34,0.0984,C,0
APP-000776,10/12/2021,BR-009,NC,57,43873.64,Self-Employed,0,609,85928.08,8,5,1,131748.8,Business,36,7.02,4069.23,1.113,D,1
APP-000510,18/10/2022,BR-019,FL,57,111225.36,Unemployed,5.6,762,115515.12,12,1,0,378295.7,Personal,48,4.82,8681.07,0.9366,B,1
APP-000778,14/06/2020,BR-005,AZ,42,96261.53,Salaried,10.3,705,81208.46,2,3,0,201448.21,Personal,48,4.92,4631.91,0.5774,C,0
APP-000779,05/10/2020,BR-018,PA,33,124899.75,Contract,2.9,776,4247.66,8,2,0,407281.82,Personal,12,4.37,34748.9,3.3386,B,0
APP-000780,14/04/2023,BR-017,CO,36,45081.49,Unemployed,11.2,594,8492.96,7,3,0,121683.15,Auto Loan,60,6.86,2401.44,0.6392,E,1
APP-000781,09/03/2021,BR-023,MO,36,70048.42,salaried,3.7,666,126398.32,1,8,0,54490.5,Education,48,5.51,1267.51,0.2171,C,0
APP-000782,16/05/2023,BR-018,FL,35,46041.56,Salaried,4.2,693,42186.3,12,8,0,21650.06,Business,24,5.24,952.15,0.2482,C,0
APP-000783,03/11/2020,BR-003,MA,61,40746.67,Part-Time,1.3,,54326.34,6,2,1,84935.39,Home Improvement,84,6.54,1262.89,0.3719,E,1
APP-000784,02/07/2021,BR-005,TX,34,30069.76,Salaried,4.2,738,45898.89,2,7,0,-24409.32,Business,36,5.32,735.08,0.2933,B,0
APP-000785,08/08/2020,BR-028,WA,49,67143.84,Salaried,0,578,38030.85,13,7,2,198693,Medical,36,6.67,6105.13,1.0911,E,1
APP-000786,13/08/2020,BR-007,TX,44,53067.8,Salaried,6.4,708,70500.54,14,8,0,183438.47,Personal,24,5.69,8104.51,1.8326,C,0
APP-000787,07/06/2021,BR-021,WA,22,23372.31,Self-Employed,3.3,589,31809.7,7,4,0,58207.35,Home Purchase,36,7.22,1803.13,0.9258,E,0
APP-000788,30/07/2021,BR-019,OH,43,29176.82,unemployed,8.8,639,34646.11,13,0,0,42691.67,Home Purchase,12,6.81,3690.23,1.5177,D,0
APP-000789,03/11/2021,BR-008,NY,52,220784.93,Salaried,,520,395395.62,8,2,1,498798.16,Medical,36,7.18,15442.52,0.8393,E,1
APP-000790,28/04/2023,BR-015,CO,35,94564.74,Salaried,0,737,187597.82,10,5,0,69588.26,Education,60,5.01,1313.54,0.1667,B,0
APP-000791,31/07/2022,BR-020,CA,64,83083.31,Unemployed,5.5,561,136276.21,7,6,2,132983.01,Business,48,6.13,3131.04,0.4522,E,1
APP-000792,07/05/2020,BR-023,CO,27,32078.59,Self-Employed,3.6,517,49676.7,12,4,1,25586.76,Home Purchase,48,6.92,611.76,0.2288,E,0
APP-000793,22/08/2023,BR-024,FL,36,54777.94,Contract,0,620,12400.01,12,8,1,43075.08,Debt Consolidation,12,6.63,3719.8,0.8149,D,1
APP-000794,02/03/2022,BR-021,FL,41,60286.65,Part-Time,18.8,693,78962.21,5,4,0,49821.55,Home Purchase,48,5,1147.36,0.2284,C,0
APP-000795,30/07/2020,BR-008,TN,61,30628.74,Salaried,10.9,583,17786.1,7,8,2,104968.2,Business,12,7.62,9112.59,3.5702,E,1
APP-000332,22/05/2020,BR-030,MO,48,141723.75,Salaried,3,534,104690.97,9,6,0,-244170.5,Home Improvement,84,8.02,3808.13,0.3224,E,1
APP-000797,10/04/2021,BR-030,NJ,30,84369.84,Part-Time,10.6,664,29850.15,9,1,0,128582.77,Home Purchase,48,5.77,3006.23,0.4276,C,0
APP-000367,27/02/2020,BR-014,MD,30,85446.98,Salaried,3.8,668,31548.6,2,7,0,46154.53,Education,12,5.52,3962.18,0.5564,C,0
APP-000799,15/02/2020,BR-009,MI,54,41162.51,Unemployed,10.7,740,22909.88,14,3,0,135217.34,Personal,84,4.28,1865.74,0.5439,B,0
APP-000800,13/12/2021,BR-018,NJ,70,44797.84,Salaried,4.8,719,47121.99,13,2,0,56974.57,Home Improvement,12,5.87,4900.19,1.3126,C,0
APP-000801,27/02/2023,BR-004,TX,72,210825.51,Salaried,1.8,589,324978.09,4,6,2,88403.21,Business,84,7.35,1349.42,0.0768,E,1
APP-000802,23/02/2021,BR-020,TX,61,72901.12,Contract,6.9,720,130538.91,11,0,0,36825.98,Education,48,4.48,839.43,0.1382,B,0
APP-000803,26/05/2023,BR-017,WA,53,96968.39,Self-Employed,6,697,122772.55,14,1,0,326046.75,Personal,48,6.06,7666.19,0.9487,C,0
APP-000804,13/11/2022,BR-017,IL,57,64983.5,Salaried,2.3,661,51686.81,5,1,0,189092.02,Education,12,5.27,16211.1,2.9936,C,1
APP-000805,21/02/2021,BR-007,TX,62,86866.16,Self-Employed,3.6,812,135764.8,3,3,0,42689.15,Auto Loan,36,3.87,1257.89,0.1738,A,0
APP-000806,29/12/2023,BR-021,WI,44,122493.22,Salaried,8.1,637,229604.87,12,1,0,130123.16,Debt Consolidation,48,6.58,3090.67,0.3028,D,0
APP-000807,07/11/2023,BR-028,WI,61,84146.95,Salaried,16.4,730,32024.59,8,6,0,222247.25,Home Improvement,12,5.26,19052.52,2.717,B,1
APP-000808,08/10/2023,BR-020,OH,42,121295.23,Salaried,0.2,600,79005.27,6,6,0,233517.06,Medical,48,5.57,5438.24,0.538,D,1
APP-000809,26/04/2020,BR-027,FL,59,33419.29,Salaried,5.9,658,2278.83,2,0,0,29397.83,Home Improvement,24,5.06,1290.51,0.4634,D,0
APP-000810,19/10/2020,BR-023,MA,49,51093.17,Salaried,12.8,677,63962.58,10,8,0,21657.16,Business,48,5.78,506.44,0.1189,C,0
APP-000811,19/04/2021,BR-023,PA,65,35990.36,Salaried,8.9,619,49118.29,3,6,1,47126.69,Medical,48,5.92,1105.04,0.3684,D,0
APP-000812,22/10/2023,BR-012,MD,43,44129.59,Salaried,7.4,727,10542.7,6,4,0,31269.86,Debt Consolidation,60,4.59,584.25,0.1589,B,0
APP-000813,04/10/2020,BR-013,GA,47,118326.13,Contract,12.8,697,46126.19,15,2,0,355531.62,Business,36,5.61,10753.25,1.0905,C,0
APP-000814,25/02/2021,BR-025,NY,47,143965.58,Salaried,11.4,588,209422.85,5,1,1,178741.97,Medical,60,7.47,3579.07,0.2983,E,1
APP-000815,13/10/2022,BR-001,AZ,69,118546.13,Salaried,10.3,695,191985.37,13,1,0,333991.16,Auto Loan,36,4.98,10007.02,1.013,C,1
APP-000816,16/07/2023,BR-020,TX,72,73290.83,Contract,5.3,782,137243.35,1,2,0,27070.64,Education,24,4.93,1186.78,0.1943,A,1
APP-000817,26/03/2023,BR-012,MO,53,44045.14,Salaried,5.2,730,82226.79,15,7,0,122701.06,Home Improvement,84,5.98,1791.31,0.488,B,0
APP-000818,15/11/2022,BR-017,IL,36,50179.15,Salaried,0,492,98917.9,3,2,0,136909.31,Auto Loan,60,7.64,2752.5,0.6582,E,1
APP-000819,02/12/2022,BR-017,MI,27,44420.91,Salaried,9.9,599,54755.52,3,1,1,150023.05,Personal,36,5.71,4544.3,1.2276,E,1
APP-000820,28/12/2020,BR-026,NY,47,59971.99,Salaried,7.3,633,46287.24,15,6,1,25773.07,Auto Loan,24,6.94,1153.23,0.2308,D,1
APP-000821,05/10/2023,BR-020,NJ,49,61623.16,Unemployed,9.1,722,94907.96,12,7,0,211632.47,Home Improvement,36,4.56,6301.09,1.227,B,1
APP-000822,20/07/2021,BR-028,OH,64,163734.16,Salaried,3.8,775,74258.42,3,6,0,152140.79,Auto Loan,60,4.26,2819.79,0.2067,B,0
APP-000823,23/06/2021,BR-006,IN,65,25127.4,Salaried,1.4,702,44459.85,6,1,0,81757.15,Auto Loan,24,6.4,3638.28,1.7375,C,1
APP-000337,17/11/2022,BR-016,OH,26,60726.52,Contract,6.3,567,118643.88,2,1,1,100990.2,Education,24,6.3,4489.61,0.8872,E,1
APP-000825,19/04/2020,BR-003,NJ,46,53613.87,Salaried,11.2,650,23170.84,10,7,0,102005.37,Debt Consolidation,84,6.07,1493.58,0.3343,D,0
APP-000826,16/07/2021,BR-008,MA,57,127419.13,Salaried,15,625,119511.76,15,4,1,154473.56,Business,12,6.53,13332.65,1.2556,D,1
APP-000827,09/06/2021,BR-020,WA,69,33685.61,Salaried,2.8,849,7051.14,2,3,0,57370.44,Home Purchase,36,3.49,1680.82,0.5988,A,0
APP-000828,31/10/2021,BR-018,MA,21,31079.97,Salaried,2.6,803,9908.98,1,2,0,53072.68,Home Purchase,84,4.05,726.66,0.2806,A,0
APP-000829,08/04/2023,BR-015,AZ,42,55985.46,Salaried,11.2,645,30985.49,12,5,0,41880.29,Home Improvement,60,6.5,819.44,0.1756,D,0
APP-000830,19/10/2023,BR-003,TN,55,98754.84,Salaried,7.7,663,178209.07,5,2,0,84154.16,Home Purchase,60,6.27,1637.52,0.199,C,0
APP-000831,11/11/2022,BR-007,CO,22,91340.35,Contract,0,802,66140.38,15,2,0,183466.56,Business,12,3.53,15582.79,2.0472,A,0
APP-000832,30/05/2022,BR-003,TX,33,33035.64,Salaried,9.1,687,27961.62,9,4,0,84259.79,Business,24,6.18,3741.28,1.359,C,0
APP-000833,11/12/2020,BR-001,NY,25,258759.25,Self-Employed,5.3,768,83886.42,15,1,0,500000,Home Improvement,48,5.34,11591.81,0.5376,B,0
APP-000834,26/10/2022,BR-006,MD,34,55246,Salaried,5.2,674,29931.03,13,8,0,163332.62,Education,12,5.93,14052.2,3.0523,C,0
APP-000835,31/01/2021,BR-003,MA,65,46963.58,Salaried,6.5,670,50191.89,14,7,0,33473.19,Education,24,5.34,1473.62,0.3765,C,0
APP-000700,01/04/2020,BR-003,CA,38,32821.32,Salaried,8.1,779,54911.34,1,3,0,13784.3,Auto Loan,12,5.55,1183.52,0.4327,B,0
APP-000837,03/03/2020,BR-019,NC,47,24617.3,Salaried,8.7,639,33786.73,11,2,0,53212.67,Medical,24,5.89,2355.78,1.1484,D,0
APP-000838,04/08/2021,BR-009,IL,29,62806.32,Salaried,9.9,748,76412.84,11,7,0,105624.65,Business,48,5.64,2463.2,0.4706,B,0
APP-000839,26/07/2022,BR-028,NC,39,68302.45,Salaried,,,31379.36,14,4,0,57197.92,Home Purchase,36,3.44,1674.5,0.2942,A,0
APP-000840,30/01/2022,BR-020,MO,32,41110.62,Salaried,,614,64586.89,6,2,1,96466.9,Home Improvement,84,6.17,1417.12,0.4137,D,1
APP-000841,14/12/2022,BR-006,GA,21,70564.4,Self-Employed,6.8,850,61557.24,2,0,0,54807.22,Auto Loan,84,3.47,735.85,0.1251,A,0
APP-000842,26/01/2023,BR-014,NC,71,113270.75,  Part-Time,14.6,622,89295.7,15,1,1,182414.04,Debt Consolidation,36,6.02,5551.04,0.5881,D,0
APP-000843,13/02/2020,BR-005,NC,36,15223.04,Salaried,5.8,662,5046.02,4,5,0,-28000.28,Personal,60,6.47,547.46,0.4316,C,0
APP-000844,18/09/2020,BR-018,MI,64,,Self-Employed,5.1,781,96167.04,2,8,0,228909.47,Home Improvement,84,3.73,3100.55,0.4762,A,1
APP-000845,23/10/2020,BR-023,TN,46,78646.74,Part-Time,9.9,819,6841.02,11,1,0,217089.18,Personal,48,3.4,4843.6,0.739,A,1
APP-000846,14/05/2022,BR-023,TX,46,51583.79,Salaried,4.2,659,7631.38,8,1,0,24815.19,Education,84,6.79,371.99,0.0865,D,0
APP-000847,11/02/2021,BR-026,PA,52,54003.52,Salaried,6.4,598,52349,15,3,0,185336.95,Personal,36,7.39,5755.77,1.279,E,1
APP-000848,28/04/2023,BR-005,NC,48,24356.27,Salaried,4.9,763,19.98,15,5,0,83483.09,Business,48,5.65,1947.23,0.9594,B,0
APP-000849,16/10/2022,BR-022,IL,28,58487.42,Self-Employed,13.3,651,79252.37,6,3,0,72504.06,Business,60,6.62,1422.7,0.2919,D,0
APP-000850,30/10/2022,BR-006,TN,60,20712.2,Salaried,9.2,539,32259.18,2,7,0,65564.63,Business,24,6.58,2923.03,1.6935,E,0
APP-000851,28/12/2022,BR-017,NC,61,26519.87,Salaried,13.1,613,34171.08,10,2,0,82496,Education,48,6.64,1961.72,0.8877,D,0
APP-000852,02/10/2023,BR-022,CA,60,114843.68,Salaried,7.2,505,9418.18,9,1,1,109578.56,Auto Loan,36,8.09,3438.35,0.3593,E,1
APP-000853,27/09/2021,BR-005,MO,60,42841.25,Self-Employed,3.8,850,52304.31,14,6,0,27087.39,Business,48,4.01,611.73,0.1713,A,0
APP-000854,28/11/2021,BR-008,TN,27,49712.25,Salaried,7.9,457,63215.94,1,1,1,140662.87,Education,48,8.09,3439.94,0.8304,E,1
APP-000855,01/12/2021,BR-027,AZ,41,122393.27,Salaried,0,,187239.67,15,5,0,92825.63,Education,60,6.13,1800.2,0.1765,E,0
APP-000856,23/06/2023,BR-014,WI,57,67556.68,Self-Employed,3.3,742,45522.44,6,1,0,230224.64,Debt Consolidation,60,5.84,4433.78,0.7876,B,0
APP-000857,07/12/2023,BR-011,MO,45,17303.72,Salaried,5.6,673,9712.59,15,2,0,37664.08,Personal,12,5.88,3239.54,2.2466,C,1
APP-000858,15/01/2021,BR-010,TN,72,147787.01,Salaried,8.2,717,3033.98,4,1,0,359178.14,Debt Consolidation,36,6.17,10954.58,0.8895,C,1
APP-000859,22/02/2020,BR-005,TX,50,48779.22,Salaried,2.1,,63846.72,4,4,0,26229.79,Auto Loan,60,4.51,489.12,0.1203,B,0
APP-000860,30/09/2022,BR-004,TN,35,30298.32,Salaried,5.1,566,9219.29,10,4,0,32512.05,Personal,12,6.39,2804.03,1.1106,E,0
APP-000861,27/01/2021,BR-025,AZ,51,58322.38,Salaried,0,727,34982.8,7,5,0,102470.97,Auto Loan,24,5.12,4501.05,0.9261,B,0
APP-000862,11/10/2021,BR-030,IL,25,46233.53,Self-Employed,,662,65571.49,7,0,0,55676.54,Debt Consolidation,12,5.5,4779.1,1.2404,C,0
APP-000863,03/03/2022,BR-003,CO,25,34793.26,Self-Employed,11.9,742,30705.03,3,8,0,60985.5,Home Improvement,84,4.91,859.39,0.2964,B,0
APP-000864,10/07/2022,BR-028,MO,55,36892.84,Part-Time,10.2,610,15984.61,11,0,0,80115.24,Business,24,5.41,3529.5,1.148,D,1
