application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-000788,2021-07-30,BR-019,OH,43,29176.82,Unemployed,8.8,639.0,34646.11,13,0,0,42691.67,Home Purchase,12,6.81,3690.23,1.5177,D,0
APP-000789,2021-11-03,BR-008,NY,52,220784.93,Salaried,6.4,520.0,395395.62,8,2,1,498798.16,Medical,36,7.18,15442.52,0.8393,E,1
APP-000790,2023-04-28,BR-015,CO,35,94564.74,Salaried,0.0,737.0,187597.82,10,5,0,69588.26,Education,60,5.01,1313.54,0.1667,B,0
APP-000791,2022-07-31,BR-020,CA,64,83083.31,Unemployed,5.5,561.0,136276.21,7,6,2,132983.01,Business,48,6.13,3131.04,0.4522,E,1
APP-000792,2020-05-07,BR-023,CO,27,32078.59,Self-Employed,3.6,517.0,49676.7,12,4,1,25586.76,Home Purchase,48,6.92,611.76,0.2288,E,0
APP-000793,2023-08-22,BR-024,FL,36,54777.94,Contract,0.0,620.0,12400.01,12,8,1,43075.08,Debt Consolidation,12,6.63,3719.8,0.8149,D,1
APP-000794,2022-03-02,BR-021,FL,41,60286.65,Part-Time,18.8,693.0,78962.21,5,4,0,49821.55,Home Purchase,48,5.0,1147.36,0.2284,C,0
APP-000795,2020-07-30,BR-008,TN,61,30628.74,Salaried,10.9,583.0,17786.1,7,8,2,104968.2,Business,12,7.62,9112.59,3.5702,E,1
APP-000797,2021-04-10,BR-030,NJ,30,84369.84,Part-Time,10.6,664.0,29850.15,9,1,0,128582.77,Home Purchase,48,5.77,3006.23,0.4276,C,0
APP-000799,2020-02-15,BR-009,MI,54,41162.51,Unemployed,10.7,740.0,22909.88,14,3,0,135217.34,Personal,84,4.28,1865.74,0.5439,B,0
APP-000800,2021-12-13,BR-018,NJ,70,44797.84,Salaried,4.8,719.0,47121.99,13,2,0,56974.57,Home Improvement,12,5.87,4900.19,1.3126,C,0
APP-000801,2023-02-27,BR-004,TX,72,210825.51,Salaried,1.8,589.0,324978.09,4,6,2,88403.21,Business,84,7.35,1349.42,0.0768,E,1
APP-000802,2021-02-23,BR-020,TX,61,72901.12,Contract,6.9,720.0,130538.91,11,0,0,36825.98,Education,48,4.48,839.43,0.1382,B,0
APP-000803,2023-05-26,BR-017,WA,53,96968.39,Self-Employed,6.0,697.0,122772.55,14,1,0,326046.75,Personal,48,6.06,7666.19,0.9487,C,0
APP-000804,2022-11-13,BR-017,IL,57,64983.5,Salaried,2.3,661.0,51686.81,5,1,0,189092.02,Education,12,5.27,16211.1,2.9936,C,1
APP-000805,2021-02-21,BR-007,TX,62,86866.16,Self-Employed,3.6,812.0,135764.8,3,3,0,42689.15,Auto Loan,36,3.87,1257.89,0.1738,A,0
APP-000806,2023-12-29,BR-021,WI,44,122493.22,Salaried,8.1,637.0,229604.87,12,1,0,130123.16,Debt Consolidation,48,6.58,3090.67,0.3028,D,0
APP-000807,2023-11-07,BR-028,WI,61,84146.95,Salaried,16.4,730.0,32024.59,8,6,0,222247.25,Home Improvement,12,5.26,19052.52,2.717,B,1
APP-000808,2023-10-08,BR-020,OH,42,121295.23,Salaried,0.2,600.0,79005.27,6,6,0,233517.06,Medical,48,5.57,5438.24,0.538,D,1
APP-000809,2020-04-26,BR-027,FL,59,33419.29,Salaried,5.9,658.0,2278.83,2,0,0,29397.83,Home Improvement,24,5.06,1290.51,0.4634,D,0
APP-000810,2020-10-19,BR-023,MA,49,51093.17,Salaried,12.8,677.0,63962.58,10,8,0,21657.16,Business,48,5.78,506.44,0.1189,C,0
APP-000811,2021-04-19,BR-023,PA,65,35990.36,Salaried,8.9,619.0,49118.29,3,6,1,47126.69,Medical,48,5.92,1105.04,0.3684,D,0
APP-000812,2023-10-22,BR-012,MD,43,44129.59,Salaried,7.4,727.0,10542.7,6,4,0,31269.86,Debt Consolidation,60,4.59,584.25,0.1589,B,0
APP-000813,2020-10-04,BR-013,GA,47,118326.13,Contract,12.8,697.0,46126.19,15,2,0,355531.62,Business,36,5.61,10753.25,1.0905,C,0
APP-000814,2021-02-25,BR-025,NY,47,143965.58,Salaried,11.4,588.0,209422.85,5,1,1,178741.97,Medical,60,7.47,3579.07,0.2983,E,1
APP-000815,2022-10-13,BR-001,AZ,69,118546.13,Salaried,10.3,695.0,191985.37,13,1,0,333991.16,Auto Loan,36,4.98,10007.02,1.013,C,1
APP-000816,2023-07-16,BR-020,TX,72,73290.83,Contract,5.3,782.0,137243.35,1,2,0,27070.64,Education,24,4.93,1186.78,0.1943,A,1
APP-000817,2023-03-26,BR-012,MO,53,44045.14,Salaried,5.2,730.0,82226.79,15,7,0,122701.06,Home Improvement,84,5.98,1791.31,0.488,B,0
APP-000818,2022-11-15,BR-017,IL,36,50179.15,Salaried,0.0,492.0,98917.9,3,2,0,136909.31,Auto Loan,60,7.64,2752.5,0.6582,E,1
APP-000819,2022-12-02,BR-017,MI,27,44420.91,Salaried,9.9,599.0,54755.52,3,1,1,150023.05,Personal,36,5.71,4544.3,1.2276,E,1
APP-000820,2020-12-28,BR-026,NY,47,59971.99,Salaried,7.3,633.0,46287.24,15,6,1,25773.07,Auto Loan,24,6.94,1153.23,0.2308,D,1
APP-000821,2023-10-05,BR-020,NJ,49,61623.16,Unemployed,9.1,722.0,94907.96,12,7,0,211632.47,Home Improvement,36,4.56,6301.09,1.227,B,1
APP-000822,2021-07-20,BR-028,OH,64,163734.16,Salaried,3.8,775.0,74258.42,3,6,0,152140.79,Auto Loan,60,4.26,2819.79,0.2067,B,0
APP-000823,2021-06-23,BR-006,IN,65,25127.4,Salaried,1.4,702.0,44459.85,6,1,0,81757.15,Auto Loan,24,6.4,3638.28,1.7375,C,1
APP-000825,2020-04-19,BR-003,NJ,46,53613.87,Salaried,11.2,650.0,23170.84,10,7,0,102005.37,Debt Consolidation,84,6.07,1493.58,0.3343,D,0
APP-000826,2021-07-16,BR-008,MA,57,127419.13,Salaried,15.0,625.0,119511.76,15,4,1,154473.56,Business,12,6.53,13332.65,1.2556,D,1
APP-000827,2021-06-09,BR-020,WA,69,33685.61,Salaried,2.8,849.0,7051.14,2,3,0,57370.44,Home Purchase,36,3.49,1680.82,0.5988,A,0
APP-000828,2021-10-31,BR-018,MA,21,31079.97,Salaried,2.6,803.0,9908.98,1,2,0,53072.68,Home Purchase,84,4.05,726.66,0.2806,A,0
APP-000829,2023-04-08,BR-015,AZ,42,55985.46,Salaried,11.2,645.0,30985.49,12,5,0,41880.29,Home Improvement,60,6.5,819.44,0.1756,D,0
APP-000830,2023-10-19,BR-003,TN,55,98754.84,Salaried,7.7,663.0,178209.07,5,2,0,84154.16,Home Purchase,60,6.27,1637.52,0.199,C,0
APP-000831,2022-11-11,BR-007,CO,22,91340.35,Contract,0.0,802.0,66140.38,15,2,0,183466.56,Business,12,3.53,15582.79,2.0472,A,0
APP-000832,2022-05-30,BR-003,TX,33,33035.64,Salaried,9.1,687.0,27961.62,9,4,0,84259.79,Business,24,6.18,3741.28,1.359,C,0
APP-000833,2020-12-11,BR-001,NY,25,258759.25,Self-Employed,5.3,768.0,83886.42,15,1,0,500000.0,Home Improvement,48,5.34,11591.81,0.5376,B,0
APP-000834,2022-10-26,BR-006,MD,34,55246.0,Salaried,5.2,674.0,29931.03,13,8,0,163332.62,Education,12,5.93,14052.2,3.0523,C,0
APP-000835,2021-01-31,BR-003,MA,65,46963.58,Salaried,6.5,670.0,50191.89,14,7,0,33473.19,Education,24,5.34,1473.62,0.3765,C,0
APP-000837,2020-03-03,BR-019,NC,47,24617.3,Salaried,8.7,639.0,33786.73,11,2,0,53212.67,Medical,24,5.89,2355.78,1.1484,D,0
APP-000838,2021-08-04,BR-009,IL,29,62806.32,Salaried,9.9,748.0,76412.84,11,7,0,105624.65,Business,48,5.64,2463.2,0.4706,B,0
APP-000840,2022-01-30,BR-020,MO,32,41110.62,Salaried,6.4,614.0,64586.89,6,2,1,96466.9,Home Improvement,84,6.17,1417.12,0.4137,D,1
APP-000841,2022-12-14,BR-006,GA,21,70564.4,Self-Employed,6.8,850.0,61557.24,2,0,0,54807.22,Auto Loan,84,3.47,735.85,0.1251,A,0
APP-000842,2023-01-26,BR-014,NC,71,113270.75,Part-Time,14.6,622.0,89295.7,15,1,1,182414.04,Debt Consolidation,36,6.02,5551.04,0.5881,D,0
APP-000845,2020-10-23,BR-023,TN,46,78646.74,Part-Time,9.9,819.0,6841.02,11,1,0,217089.18,Personal,48,3.4,4843.6,0.739,A,1
APP-000846,2022-05-14,BR-023,TX,46,51583.79,Salaried,4.2,659.0,7631.38,8,1,0,24815.19,Education,84,6.79,371.99,0.0865,D,0
APP-000847,2021-02-11,BR-026,PA,52,54003.52,Salaried,6.4,598.0,52349.0,15,3,0,185336.95,Personal,36,7.39,5755.77,1.279,E,1
APP-000848,2023-04-28,BR-005,NC,48,24356.27,Salaried,4.9,763.0,19.98,15,5,0,83483.09,Business,48,5.65,1947.23,0.9594,B,0
APP-000849,2022-10-16,BR-022,IL,28,58487.42,Self-Employed,13.3,651.0,79252.37,6,3,0,72504.06,Business,60,6.62,1422.7,0.2919,D,0
APP-000850,2022-10-30,BR-006,TN,60,20712.2,Salaried,9.2,539.0,32259.18,2,7,0,65564.63,Business,24,6.58,2923.03,1.6935,E,0
APP-000851,2022-12-28,BR-017,NC,61,26519.87,Salaried,13.1,613.0,34171.08,10,2,0,82496.0,Education,48,6.64,1961.72,0.8877,D,0
APP-000852,2023-10-02,BR-022,CA,60,114843.68,Salaried,7.2,505.0,9418.18,9,1,1,109578.56,Auto Loan,36,8.09,3438.35,0.3593,E,1
APP-000853,2021-09-27,BR-005,MO,60,42841.25,Self-Employed,3.8,850.0,52304.31,14,6,0,27087.39,Business,48,4.01,611.73,0.1713,A,0
APP-000854,2021-11-28,BR-008,TN,27,49712.25,Salaried,7.9,457.0,63215.94,1,1,1,140662.87,Education,48,8.09,3439.94,0.8304,E,1
APP-000856,2023-06-23,BR-014,WI,57,67556.68,Self-Employed,3.3,742.0,45522.44,6,1,0,230224.64,Debt Consolidation,60,5.84,4433.78,0.7876,B,0
APP-000857,2023-12-07,BR-011,MO,45,17303.72,Salaried,5.6,673.0,9712.59,15,2,0,37664.08,Personal,12,5.88,3239.54,2.2466,C,1
APP-000858,2021-01-15,BR-010,TN,72,147787.01,Salaried,8.2,717.0,3033.98,4,1,0,359178.14,Debt Consolidation,36,6.17,10954.58,0.8895,C,1
APP-000860,2022-09-30,BR-004,TN,35,30298.32,Salaried,5.1,566.0,9219.29,10,4,0,32512.05,Personal,12,6.39,2804.03,1.1106,E,0
APP-000861,2021-01-27,BR-025,AZ,51,58322.38,Salaried,0.0,727.0,34982.8,7,5,0,102470.97,Auto Loan,24,5.12,4501.05,0.9261,B,0
APP-000862,2021-10-11,BR-030,IL,25,46233.53,Self-Employed,6.9,662.0,65571.49,7,0,0,55676.54,Debt Consolidation,12,5.5,4779.1,1.2404,C,0
APP-000863,2022-03-03,BR-003,CO,25,34793.26,Self-Employed,11.9,742.0,30705.03,3,8,0,60985.5,Home Improvement,84,4.91,859.39,0.2964,B,0
APP-000864,2022-07-10,BR-028,MO,55,36892.84,Part-Time,10.2,610.0,15984.61,11,0,0,80115.24,Business,24,5.41,3529.5,1.148,D,1
APP-000865,2020-09-20,BR-002,MI,24,30209.97,Salaried,11.3,644.0,39775.65,4,4,0,77924.11,Home Purchase,60,6.06,1508.67,0.5993,D,1
APP-000867,2022-08-22,BR-019,TN,40,16516.81,Salaried,12.0,529.0,4928.48,2,1,1,57604.8,Medical,12,6.21,4963.4,3.6061,E,0
APP-000868,2022-06-13,BR-025,PA,56,43792.47,Part-Time,17.4,678.0,55192.11,14,3,0,77306.01,Debt Consolidation,84,4.91,1089.37,0.2985,C,0
APP-000869,2021-02-18,BR-030,TX,47,66100.18,Salaried,12.4,564.0,14172.86,15,8,2,56527.31,Debt Consolidation,12,6.94,4889.56,0.8877,E,0
APP-000870,2021-01-05,BR-007,WA,21,48256.56,Unemployed,0.9,660.0,40413.87,4,5,0,144593.81,Debt Consolidation,84,6.61,2154.85,0.5358,C,1
APP-000872,2021-05-26,BR-011,NJ,64,48988.84,Self-Employed,7.3,651.0,80300.21,4,0,0,57276.78,Home Improvement,36,5.18,1721.27,0.4216,D,1
APP-000873,2023-02-10,BR-014,CO,63,32899.83,Contract,11.0,657.0,59770.66,15,1,0,98190.06,Debt Consolidation,48,6.04,2307.8,0.8418,D,0
APP-000874,2023-02-02,BR-012,FL,37,45415.71,Contract,0.2,662.0,18888.32,3,5,0,49118.55,Auto Loan,48,5.13,1134.06,0.2996,C,1
APP-000875,2020-03-27,BR-018,CA,70,25090.83,Salaried,0.4,676.0,18502.48,8,1,0,10340.23,Business,84,5.33,147.76,0.0707,C,1
APP-000876,2020-10-18,BR-012,NJ,69,39563.18,Salaried,0.0,750.0,56167.45,11,8,0,86368.34,Debt Consolidation,48,5.95,2026.38,0.6146,B,1
APP-000877,2020-03-27,BR-025,AZ,33,32569.45,Part-Time,7.1,657.0,28208.3,12,6,0,99853.82,Debt Consolidation,12,6.61,8622.08,3.1767,D,0
APP-000879,2020-12-06,BR-013,NJ,71,31344.57,Salaried,9.3,768.0,30733.32,14,4,0,65276.67,Medical,60,4.55,1218.44,0.4665,B,0
APP-000880,2023-09-05,BR-012,FL,64,47247.78,Unemployed,6.2,620.0,31335.56,1,3,0,128236.1,Home Improvement,12,5.43,11003.26,2.7946,D,0
APP-000881,2023-03-16,BR-006,WI,40,48408.99,Salaried,7.3,508.0,87516.81,7,7,2,112986.02,Business,12,7.94,9825.34,2.4356,E,1
APP-000883,2022-07-25,BR-004,IN,33,32864.3,Self-Employed,7.1,646.0,36038.26,13,8,2,96259.08,Personal,24,6.33,4280.59,1.563,D,0
APP-000884,2023-09-09,BR-020,CA,38,36920.63,Salaried,3.5,623.0,48438.62,4,7,0,49757.63,Home Improvement,48,6.67,1183.91,0.3848,D,0
APP-000885,2020-07-02,BR-013,TX,41,22501.02,Self-Employed,7.7,722.0,1597.22,4,8,0,42743.6,Personal,24,5.81,1890.77,1.0084,B,1
APP-000886,2020-04-16,BR-006,CO,56,36326.35,Contract,14.0,737.0,356.57,4,6,0,51368.53,Personal,48,6.11,1208.98,0.3994,B,0
APP-000887,2023-02-21,BR-023,IL,38,85753.95,Part-Time,9.3,684.0,33049.59,9,2,0,104150.84,Medical,36,5.16,3128.98,0.4379,C,0
APP-000888,2020-06-28,BR-004,IL,53,21213.91,Salaried,10.7,742.0,35129.02,7,3,0,47649.99,Debt Consolidation,24,4.74,2084.93,1.1794,B,0
APP-000889,2021-01-01,BR-002,WA,58,26932.08,Self-Employed,12.7,695.0,44898.18,4,4,0,9535.24,Auto Loan,24,5.03,418.45,0.1864,C,0
APP-000890,2023-10-08,BR-007,WA,34,39758.33,Salaried,6.5,677.0,78053.4,8,0,0,113439.63,Personal,36,6.5,3476.81,1.0494,C,0
APP-000892,2021-08-11,BR-022,IL,21,69001.0,Salaried,5.6,850.0,3050.28,6,2,0,187075.71,Home Purchase,12,3.95,15925.21,2.7696,A,0
APP-000894,2020-05-03,BR-017,TN,72,40788.99,Salaried,3.9,742.0,59553.04,10,1,0,27883.76,Home Purchase,24,4.37,1215.45,0.3576,B,0
APP-000895,2022-02-07,BR-011,FL,50,45522.01,Contract,5.1,733.0,45221.7,14,0,0,142472.55,Auto Loan,24,5.74,6297.79,1.6602,B,1
APP-000896,2020-03-11,BR-010,WA,30,54580.19,Salaried,3.2,662.0,71762.29,6,4,0,82755.62,Medical,24,5.16,3636.54,0.7995,C,0
APP-000897,2022-08-07,BR-014,FL,64,34780.38,Salaried,12.1,807.0,42643.41,3,3,0,68949.87,Auto Loan,48,3.46,1540.22,0.5314,A,0
APP-000898,2021-10-08,BR-018,WA,45,112398.26,Salaried,16.1,676.0,74798.21,15,3,0,105862.75,Business,60,6.21,2056.98,0.2196,C,1
APP-000899,2022-01-19,BR-008,NC,72,69719.81,Salaried,15.5,764.0,28522.96,7,8,0,198217.23,Education,36,5.05,5945.2,1.0233,B,0
APP-000900,2022-05-01,BR-021,TN,31,22497.84,Contract,10.4,685.0,29955.3,2,2,0,15383.62,Medical,48,5.74,359.45,0.1917,C,1
APP-000902,2023-12-12,BR-022,CO,53,44817.79,Salaried,6.6,673.0,11925.66,2,7,0,31637.87,Home Purchase,36,5.56,956.19,0.256,C,0
APP-000903,2021-05-06,BR-019,MO,34,27476.49,Salaried,2.9,819.0,24152.98,15,6,0,47675.42,Home Purchase,60,5.11,902.1,0.394,A,1
APP-000904,2021-04-06,BR-016,TX,40,65862.34,Salaried,13.1,718.0,95864.9,13,3,0,85180.07,Education,12,4.38,7267.87,1.3242,C,0
APP-000905,2020-10-25,BR-005,FL,47,168758.24,Part-Time,2.7,850.0,256118.78,3,1,0,350368.62,Education,60,3.75,6413.12,0.456,A,0
APP-000907,2021-09-19,BR-025,FL,56,67410.26,Salaried,10.5,768.0,117378.79,14,1,0,120844.7,Auto Loan,36,3.88,3561.37,0.634,B,0
APP-000908,2022-01-25,BR-023,NJ,54,85043.99,Part-Time,14.4,667.0,136349.95,10,4,0,87874.02,Medical,48,4.95,2021.69,0.2853,C,0
APP-000909,2021-01-11,BR-019,IL,69,72496.22,Salaried,12.1,722.0,75609.03,7,2,0,120433.69,Home Purchase,12,4.56,10285.76,1.7026,B,1
APP-000910,2023-12-20,BR-024,IL,29,125286.85,Salaried,1.4,709.0,63103.92,15,2,0,313178.9,Debt Consolidation,84,5.23,4460.37,0.4272,C,0
APP-000911,2022-01-16,BR-023,WA,72,31340.2,Salaried,13.3,681.0,26898.5,11,2,0,69660.56,Home Improvement,36,4.69,2078.11,0.7957,C,0
APP-000912,2021-10-12,BR-015,CA,28,27374.99,Salaried,0.4,668.0,35988.34,15,1,0,64462.6,Education,60,5.51,1231.61,0.5399,C,0
APP-000913,2021-12-06,BR-011,MO,70,88349.95,Salaried,0.0,580.0,122449.2,1,1,1,185791.26,Education,60,7.44,3717.58,0.5049,E,1
APP-000914,2021-05-05,BR-021,NY,63,35461.03,Contract,12.5,556.0,66618.74,1,6,0,13332.92,Home Improvement,48,6.64,317.05,0.1073,E,0
APP-000915,2021-12-27,BR-010,TN,65,48500.17,Salaried,3.0,783.0,45986.29,1,3,0,168761.55,Home Improvement,60,3.78,3091.27,0.7648,A,0
APP-000916,2023-02-09,BR-013,AZ,31,51945.4,Salaried,6.0,765.0,84618.02,3,5,0,53373.85,Debt Consolidation,84,4.03,730.29,0.1687,B,0
APP-000917,2023-10-15,BR-004,MI,22,64901.04,Salaried,8.5,708.0,18153.48,4,2,0,192675.47,Medical,12,4.86,16482.1,3.0475,C,0
APP-000918,2020-08-15,BR-019,CA,28,50846.22,Part-Time,4.5,594.0,40777.34,12,4,0,127068.35,Business,84,7.1,1924.02,0.4541,E,0
APP-000919,2020-05-06,BR-016,TN,47,36704.36,Salaried,2.5,709.0,16997.83,15,4,0,21552.12,Debt Consolidation,24,4.98,945.33,0.3091,C,0
APP-000922,2022-06-28,BR-007,IN,72,35641.09,Self-Employed,3.8,710.0,8721.3,11,1,0,119760.2,Home Purchase,24,5.36,5273.38,1.7755,C,1
APP-000923,2021-12-11,BR-024,PA,32,41339.01,Part-Time,9.7,624.0,51315.75,6,4,1,85460.46,Business,24,6.69,3814.29,1.1072,D,1
APP-000924,2021-09-08,BR-006,IL,36,12241.72,Salaried,12.8,798.0,15322.09,13,6,0,21207.74,Home Purchase,12,5.33,1818.75,1.7828,A,0
APP-000925,2021-01-05,BR-001,NJ,38,28045.12,Salaried,6.4,623.0,51236.12,11,0,0,50009.66,Debt Consolidation,12,5.41,4290.6,1.8359,D,0
APP-000927,2022-08-04,BR-006,PA,35,31688.71,Salaried,11.8,801.0,16512.39,15,7,0,15413.97,Debt Consolidation,24,4.3,671.41,0.2543,A,0
APP-000928,2023-03-03,BR-007,WI,61,47293.42,Self-Employed,0.0,755.0,37221.63,14,6,0,20310.63,Personal,24,5.45,895.15,0.2271,B,0
APP-000929,2020-10-20,BR-005,MD,59,35819.62,Unemployed,3.9,708.0,33335.83,8,1,0,11533.54,Home Purchase,36,5.12,346.29,0.116,C,0
APP-000930,2021-08-16,BR-026,GA,57,57925.06,Self-Employed,11.0,642.0,89570.5,5,0,0,38752.76,Auto Loan,12,6.97,3352.61,0.6945,D,1
APP-000931,2021-04-30,BR-013,NJ,21,55629.04,Self-Employed,5.9,705.0,64119.65,8,0,0,44216.53,Auto Loan,60,5.01,834.62,0.18,C,0
APP-000932,2023-01-01,BR-029,NY,71,56943.14,Salaried,9.9,748.0,39047.56,15,5,0,74357.16,Auto Loan,36,5.21,2235.57,0.4711,B,0
APP-000933,2022-01-18,BR-005,FL,23,56749.32,Salaried,2.9,703.0,39829.54,14,3,0,135402.04,Medical,12,4.87,11583.36,2.4494,C,0
APP-000934,2021-04-11,BR-018,AZ,35,74475.0,Salaried,6.8,738.0,106293.74,2,6,0,162130.2,Auto Loan,60,5.69,3111.11,0.5013,B,0
APP-000935,2022-01-18,BR-020,MD,52,36763.59,Salaried,7.8,435.0,54972.53,13,4,1,57875.34,Home Purchase,48,7.91,1410.46,0.4604,E,0
APP-000936,2020-02-16,BR-003,OH,36,34020.81,Part-Time,4.0,686.0,49028.74,15,5,0,20841.87,Personal,48,4.83,478.37,0.1687,C,0
APP-000938,2023-01-21,BR-005,AZ,26,49871.24,Salaried,2.5,728.0,72755.84,14,2,0,165121.19,Education,24,5.07,7249.27,1.7443,B,1
APP-000939,2020-10-31,BR-022,MO,61,39094.9,Salaried,6.8,713.0,67080.01,3,1,0,69298.81,Home Improvement,24,4.9,3037.13,0.9322,C,0
APP-000940,2021-05-08,BR-021,AZ,48,25539.57,Contract,7.1,551.0,36614.51,10,1,1,57581.25,Auto Loan,24,7.09,2580.41,1.2124,E,0
APP-000941,2023-11-30,BR-019,TN,33,32719.85,Unemployed,4.5,444.0,7660.89,1,8,2,12555.44,Home Purchase,36,7.54,390.78,0.1433,E,0
APP-000942,2022-07-15,BR-007,AZ,37,147612.11,Salaried,4.5,707.0,234638.76,15,0,0,283988.51,Home Purchase,24,6.08,12596.78,1.024,C,1
APP-000943,2020-04-10,BR-008,WA,24,35661.78,Salaried,3.3,664.0,30899.27,5,1,0,104896.89,Home Purchase,48,6.76,2500.22,0.8413,C,1
APP-000944,2021-01-19,BR-024,NY,61,35121.37,Salaried,9.6,630.0,57085.42,12,3,1,19666.81,Home Improvement,48,6.9,470.03,0.1606,D,0
APP-000945,2023-04-19,BR-029,IN,50,40586.78,Contract,6.4,620.0,76886.73,11,4,1,50142.74,Auto Loan,84,7.28,763.67,0.2258,D,1
APP-000946,2020-04-21,BR-018,MD,28,29758.03,Salaried,16.1,746.0,55722.59,12,8,0,74510.24,Personal,36,5.12,2237.16,0.9021,B,1
APP-000947,2021-05-03,BR-006,MO,61,121003.07,Self-Employed,10.4,850.0,80379.33,4,0,0,197157.84,Auto Loan,24,4.42,8598.47,0.8527,A,0
APP-000948,2023-04-13,BR-022,MO,21,17149.57,Part-Time,1.9,676.0,3148.84,6,4,0,20206.08,Home Improvement,48,5.97,474.26,0.3319,C,0
APP-000949,2023-09-26,BR-021,WI,37,80093.62,Salaried,11.5,721.0,110260.68,5,4,0,63523.74,Auto Loan,84,5.92,925.56,0.1387,B,0
APP-000950,2020-06-03,BR-003,OH,24,24546.85,Salaried,12.2,733.0,44416.64,1,2,0,37950.35,Personal,84,5.73,549.5,0.2686,B,0
APP-000951,2021-10-06,BR-024,WI,40,79357.94,Self-Employed,5.8,795.0,756.93,2,8,0,136708.91,Home Improvement,84,5.14,1941.24,0.2935,A,0
APP-000952,2022-03-16,BR-012,NJ,68,48318.08,Salaried,12.4,596.0,48116.91,10,8,1,44405.44,Education,36,6.19,1354.73,0.3365,E,0
APP-000953,2022-05-09,BR-022,FL,63,75268.86,Salaried,7.1,659.0,99751.11,6,4,0,69722.42,Auto Loan,60,5.25,1323.75,0.211,D,0
APP-000955,2022-08-01,BR-029,WI,69,88199.95,Self-Employed,4.3,843.0,6770.58,1,4,0,92959.82,Education,48,4.04,2100.61,0.2858,A,0
APP-000956,2022-09-23,BR-005,CO,38,191856.8,Contract,11.4,671.0,83741.44,3,6,0,199889.21,Home Purchase,84,5.45,2867.67,0.1794,C,0
APP-000957,2021-06-04,BR-015,IL,61,46232.87,Salaried,11.8,754.0,71129.3,2,0,0,146689.59,Home Purchase,48,4.88,3370.19,0.8748,B,1
APP-000958,2020-06-10,BR-024,MI,64,11644.25,Salaried,3.2,636.0,3046.1,3,1,1,4534.97,Auto Loan,24,5.15,199.26,0.2053,D,1
APP-000960,2023-02-27,BR-019,MO,23,55451.87,Part-Time,14.3,630.0,92844.31,9,6,1,119153.46,Education,12,5.96,10252.92,2.2188,D,1
APP-000963,2020-07-31,BR-005,AZ,36,39881.44,Salaried,14.1,644.0,31808.24,7,6,2,106755.08,Education,48,6.75,2544.02,0.7655,D,0
APP-000965,2023-02-27,BR-030,WA,29,38452.91,Salaried,2.1,754.0,58224.22,12,8,0,81050.43,Education,24,5.22,3563.79,1.1122,B,0
APP-000966,2021-08-27,BR-025,CA,27,51891.82,Self-Employed,7.2,642.0,63827.35,4,0,0,74143.3,Home Purchase,60,5.31,1409.73,0.326,D,0
APP-000967,2021-05-15,BR-006,WA,67,67161.58,Part-Time,6.5,653.0,35314.79,14,0,0,32906.57,Auto Loan,48,5.44,764.39,0.1366,D,1
APP-000968,2023-02-07,BR-002,NY,30,29337.72,Contract,8.9,582.0,10982.88,2,8,1,27735.64,Home Improvement,36,7.21,859.06,0.3514,E,1
APP-000969,2022-07-14,BR-023,NY,45,48537.83,Salaried,10.7,819.0,78564.05,1,6,0,146655.84,Home Purchase,12,3.84,12477.01,3.0847,A,0
APP-000970,2022-01-04,BR-006,OH,42,61028.98,Salaried,10.1,598.0,87231.02,7,6,2,91994.7,Medical,12,5.99,7917.23,1.5567,E,1
APP-000972,2023-01-18,BR-027,NY,26,29367.48,Contract,0.0,697.0,34991.63,15,2,0,50901.74,Auto Loan,48,4.88,1169.47,0.4779,C,1
APP-000973,2021-06-29,BR-022,TX,48,35786.39,Part-Time,14.9,642.0,10953.84,4,6,1,121541.67,Auto Loan,12,5.84,10451.72,3.5047,D,1
APP-000974,2020-10-16,BR-027,CA,55,93796.76,Contract,9.2,788.0,95969.64,10,4,0,213574.87,Business,48,5.18,4935.91,0.6315,A,0
APP-000975,2022-04-07,BR-025,MD,28,60345.5,Self-Employed,5.9,700.0,19467.45,5,7,0,101190.07,Education,84,5.86,1471.46,0.2926,C,1
APP-000977,2021-07-06,BR-005,CO,42,56292.86,Salaried,2.9,689.0,35964.02,8,3,0,53029.1,Home Improvement,48,5.17,1225.31,0.2612,C,0
APP-000978,2022-04-21,BR-029,WA,61,54532.65,Salaried,1.0,840.0,53284.76,3,1,0,181012.81,Home Purchase,36,4.67,5398.34,1.1879,A,0
APP-000979,2021-10-14,BR-020,AZ,27,62236.83,Unemployed,0.0,661.0,49324.91,1,2,0,198939.25,Home Improvement,12,6.8,17195.23,3.3154,C,0
APP-000980,2023-07-09,BR-026,IN,52,39052.5,Salaried,8.5,700.0,40821.53,8,6,0,85664.59,Debt Consolidation,24,5.25,3767.82,1.1578,C,0
APP-000981,2022-03-25,BR-012,WI,71,34426.64,Self-Employed,6.6,619.0,44792.95,2,1,1,70732.21,Home Purchase,48,6.18,1666.99,0.5811,D,1
APP-000982,2022-10-24,BR-013,CO,57,50787.43,Salaried,14.0,718.0,37823.91,6,6,0,169747.68,Education,36,5.19,5101.98,1.2055,C,0
